id;room_code;mode;bible_study_session_id;group_number;current_card_id;current_level;used_card_ids;pass_count;status;created_at;updated_at;timer_duration;timer_started_at;timer_running;sharing_mode;shared_member_ids;current_drawer_id;current_drawer_card_id;drawer_order
7a6099c3-11be-4674-a26f-8af9f010fb4c;3R66;session;2275728a-e362-4476-87ed-bcaf577ea1ef;186;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
f20487a0-b925-4ff4-999c-1084350cfc6b;PVQU;session;2275728a-e362-4476-87ed-bcaf577ea1ef;187;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
e2f853e6-6156-4bf8-8b29-28af588d7c57;TLA3;session;2275728a-e362-4476-87ed-bcaf577ea1ef;188;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
8f9ac565-0a99-4614-b31c-5681f9e64e26;KC6T;session;2275728a-e362-4476-87ed-bcaf577ea1ef;189;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
a245a18e-54da-4da8-8471-971bb614ff2d;PEAY;session;2275728a-e362-4476-87ed-bcaf577ea1ef;190;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
1b02de12-6688-44de-a32f-20f2a366d135;LHCJ;session;2275728a-e362-4476-87ed-bcaf577ea1ef;191;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
6b7d1526-58ec-43a5-9416-a2171ed7e43e;ADVS;session;2275728a-e362-4476-87ed-bcaf577ea1ef;192;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
4eeccb5d-2787-4910-b668-f96028f84889;WHX6;session;2275728a-e362-4476-87ed-bcaf577ea1ef;193;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
9cb11baf-f098-45cd-ba42-b6f5e2985bfa;T4Z3;session;2275728a-e362-4476-87ed-bcaf577ea1ef;194;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
16566423-d143-4228-8dbe-b15a5c68cb14;B7B4;session;2275728a-e362-4476-87ed-bcaf577ea1ef;195;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
75a740ac-5467-40db-a766-184dd0613b77;A2J7;session;2275728a-e362-4476-87ed-bcaf577ea1ef;196;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
08cbdb32-ca6d-49e9-8409-b5ac489bfa10;EWD8;session;2275728a-e362-4476-87ed-bcaf577ea1ef;197;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
6740b6de-8ea2-40a8-b270-0b659b5050bd;6GDK;session;2275728a-e362-4476-87ed-bcaf577ea1ef;198;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
e847860a-c5ce-419a-ae37-76d6cbf3582b;A9WP;session;2275728a-e362-4476-87ed-bcaf577ea1ef;199;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
44f55c4b-d1ad-4fd7-9c4a-ca96cff3d2e6;AKPW;session;2275728a-e362-4476-87ed-bcaf577ea1ef;200;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
1698c6bf-1546-43a8-b202-0b98e873124b;FEEU;session;2275728a-e362-4476-87ed-bcaf577ea1ef;201;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
bbbf6348-9102-4449-9230-9db69a1e9c69;8GUK;session;2275728a-e362-4476-87ed-bcaf577ea1ef;202;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
f3aae8f1-e071-4a3e-9deb-0c58bf97e225;7E26;session;2275728a-e362-4476-87ed-bcaf577ea1ef;203;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
7df9175f-cb11-4047-9577-e3cb96400ecb;WN4R;session;2275728a-e362-4476-87ed-bcaf577ea1ef;204;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
d39542a8-00b8-4b2d-9724-590493d20984;DS98;session;2275728a-e362-4476-87ed-bcaf577ea1ef;205;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
5855aebb-09e6-497c-91da-27d9b0026974;PBU5;session;2275728a-e362-4476-87ed-bcaf577ea1ef;206;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
8daf394a-a887-4be0-ae2a-ae7c36489cbf;JZ89;session;2275728a-e362-4476-87ed-bcaf577ea1ef;207;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
c49527ed-5d75-408c-8310-0e5bfa2278e2;5VMZ;session;2275728a-e362-4476-87ed-bcaf577ea1ef;208;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
cff7f558-5beb-43be-851f-80f30dc34969;SQR3;session;2275728a-e362-4476-87ed-bcaf577ea1ef;209;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
07900160-06cb-4e3e-829f-1849f0a5239e;8JC6;session;2275728a-e362-4476-87ed-bcaf577ea1ef;210;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
f2fc13b9-750d-41cc-bb0c-6be4440f4367;L7CH;session;2275728a-e362-4476-87ed-bcaf577ea1ef;211;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
634a18c0-af92-4f57-b9be-0c519b9ba119;GML8;session;2275728a-e362-4476-87ed-bcaf577ea1ef;212;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
a0fb238f-1bbb-4e5e-b3da-8661b38fbbc3;YPBZ;session;2275728a-e362-4476-87ed-bcaf577ea1ef;213;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
88cf681f-09d5-4710-a9bf-f003f47ef388;LYQW;session;2275728a-e362-4476-87ed-bcaf577ea1ef;214;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
0ebb37f1-27ee-4136-99d4-18a9690b032f;96WY;session;2275728a-e362-4476-87ed-bcaf577ea1ef;215;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
1d6398e5-af6a-48ce-8998-810e7ecc7b9e;9B9C;session;2275728a-e362-4476-87ed-bcaf577ea1ef;216;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
6895d24f-c6f3-4190-ade6-45a3fb79ed72;R3ZT;session;2275728a-e362-4476-87ed-bcaf577ea1ef;217;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
b0fed411-bd34-49a7-a7d6-2f2e937e6c40;VK9U;session;2275728a-e362-4476-87ed-bcaf577ea1ef;218;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
4936ca2d-7611-47f4-bccc-460782bf6e8f;CKJA;session;2275728a-e362-4476-87ed-bcaf577ea1ef;219;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
ce3e8e49-199c-4954-ad1f-e1c0115404a2;26V9;session;2275728a-e362-4476-87ed-bcaf577ea1ef;220;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
7f304544-feb6-4601-a878-2d06bf4b80f6;PVTC;session;2275728a-e362-4476-87ed-bcaf577ea1ef;221;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
418a967e-eafd-4192-9572-3ebddb5a5b8c;TWMN;session;2275728a-e362-4476-87ed-bcaf577ea1ef;222;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
b571f834-bd41-4b35-89b0-ed9770406f29;PEYC;session;2275728a-e362-4476-87ed-bcaf577ea1ef;223;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
a63628b5-c1d0-4f4a-9e05-e4a321f0bdb1;8NDP;session;2275728a-e362-4476-87ed-bcaf577ea1ef;224;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
1e642542-2141-4062-8d75-37a06e509c1e;MRRC;session;2275728a-e362-4476-87ed-bcaf577ea1ef;225;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
4c26c53b-a690-47d1-86b1-1f5c68827b8a;FWFE;session;2275728a-e362-4476-87ed-bcaf577ea1ef;226;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
6c76524f-7382-4939-a2ed-42cfe1e5ff20;6QWB;session;2275728a-e362-4476-87ed-bcaf577ea1ef;227;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
c19d3f63-1769-42e9-8661-041bda5280b9;JKUE;session;2275728a-e362-4476-87ed-bcaf577ea1ef;228;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
17ca1349-6893-471f-a2b4-7aa984cb8d5f;CUE6;session;2275728a-e362-4476-87ed-bcaf577ea1ef;229;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
2eba7cc0-9e8c-4e19-b12b-c462d4812bcd;JXKG;session;2275728a-e362-4476-87ed-bcaf577ea1ef;230;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
73f050b2-3f98-4e98-bfdb-04d82302e14c;2Z6H;session;2275728a-e362-4476-87ed-bcaf577ea1ef;231;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
0f40a17a-2f57-4183-a634-48e55a7a860c;4GDZ;session;2275728a-e362-4476-87ed-bcaf577ea1ef;232;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
f69d4e45-98f9-419d-a055-a4768bbfffd0;9GFW;session;2275728a-e362-4476-87ed-bcaf577ea1ef;233;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
b129864b-8968-4954-be0d-62ff9c4dfff8;QXK6;session;2275728a-e362-4476-87ed-bcaf577ea1ef;234;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
065c4657-3985-4224-a676-cbf629e93ba6;9KRL;session;2275728a-e362-4476-87ed-bcaf577ea1ef;235;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
b20a6827-504e-405b-a6c0-8f0b8282e2c8;UTUF;session;2275728a-e362-4476-87ed-bcaf577ea1ef;236;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
67f8be4c-94bc-4628-bfea-79672c5d0fca;PTTL;session;2275728a-e362-4476-87ed-bcaf577ea1ef;237;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
edc9ec51-3ad8-4245-9fec-88a362b2445b;2GLS;session;2275728a-e362-4476-87ed-bcaf577ea1ef;238;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
c307c125-fb50-4237-92ba-8ca8fd51f48a;J6N8;session;2275728a-e362-4476-87ed-bcaf577ea1ef;239;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
3e21eec4-b43e-4c6e-8900-e8418980acd9;8VH7;session;2275728a-e362-4476-87ed-bcaf577ea1ef;240;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
7bc0d6c2-9025-442e-b783-bafc64e69d57;YTMJ;session;2275728a-e362-4476-87ed-bcaf577ea1ef;241;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
52ebf2ef-d1ec-4bb3-85a7-55d525c89b67;XRWQ;session;2275728a-e362-4476-87ed-bcaf577ea1ef;242;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
53838743-7ef5-43a9-a6c1-afe9eab07abd;U9CB;session;2275728a-e362-4476-87ed-bcaf577ea1ef;243;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
bbd152d5-1d16-4e17-a566-be1f378d7408;R5TE;session;2275728a-e362-4476-87ed-bcaf577ea1ef;244;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
feb59824-a505-48fe-8f58-4eb24f606258;J9RA;session;2275728a-e362-4476-87ed-bcaf577ea1ef;245;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
e0c92a73-a7df-4e51-b685-cd250474450e;4NSH;session;2275728a-e362-4476-87ed-bcaf577ea1ef;246;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
97538d0e-e800-4d42-ae9e-d96d90a39218;S8GQ;session;2275728a-e362-4476-87ed-bcaf577ea1ef;247;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
f12e9b7d-346d-4e08-933d-df776b5f0fc6;WU7M;session;2275728a-e362-4476-87ed-bcaf577ea1ef;248;;L1;[];0;active;2026-01-29 03:11:29.524847+00;2026-01-29 03:11:29.524847+00;60;;false;false;[];;;[]
886121db-8fe0-4ae4-97d6-51f89442d083;E8ZC;standalone;;;a3900319-6cd5-435e-8137-cbafc2d5bbf6;L1;"[""a3900319-6cd5-435e-8137-cbafc2d5bbf6""]";0;active;2026-01-29 03:31:12.570673+00;2026-01-29 03:31:14.938898+00;60;;false;false;[];;;[]
8dbfd2d4-f8a9-45c4-9046-2ee5e08bca77;E6L6;standalone;;;d5d2358c-fb53-447a-bb2b-177517617091;L3;"[""f722bb44-4b9d-4435-b41c-63cbe19864f9"",""270fcc61-bb7a-4728-b953-df237515be85"",""d5d2358c-fb53-447a-bb2b-177517617091""]";0;active;2026-01-29 03:31:54.805615+00;2026-01-29 03:32:06.10529+00;60;;false;false;[];;;[]
31e2a402-44ac-4ec3-9195-9d4a71bee981;BDND;standalone;;;4e39f0f0-1b18-4caf-8f4e-5555286fac50;L1;"[""4e39f0f0-1b18-4caf-8f4e-5555286fac50""]";0;active;2026-01-31 13:40:26.880284+00;2026-01-31 13:40:28.95873+00;60;;false;false;[];;;[]
669bd1f5-ac69-404d-84d2-ee6c522146c8;CVK4;standalone;;;f722bb44-4b9d-4435-b41c-63cbe19864f9;L1;"[""f722bb44-4b9d-4435-b41c-63cbe19864f9""]";0;active;2026-01-31 13:55:42.119661+00;2026-01-31 13:55:44.128855+00;60;;false;false;[];;;[]
8daa1d39-34c3-4925-b5e1-725ad5ca4a52;MKGQ;standalone;;;b2dc5a9a-7908-48dc-b949-2f57ecefbfdd;L1;"[""b2dc5a9a-7908-48dc-b949-2f57ecefbfdd""]";0;active;2026-01-31 14:04:01.664383+00;2026-01-31 14:04:02.919866+00;60;;false;false;[];;;[]
